Time,MFYD_2594_1947_AREA INTEGRAL,MFYD_2642_1947_AREA INTEGRAL,MFYD_2695_2000_AREA INTEGRAL,MFYD_1947_1715_AREA INTEGRAL,MFYD_2000_1773_AREA INTEGRAL,MFYD_1715_1068_AREA INTEGRAL,MFYD_1773_1121_AREA INTEGRAL,MFYD_1068_0390_AREA INTEGRAL,MFYD_1068_0438_AREA INTEGRAL,MFYD_1121_0491_AREA INTEGRAL,MFYD_3252_2753_AREA INTEGRAL,MFYD_3300_2806_AREA INTEGRAL,MFYD_3348_2870_AREA INTEGRAL,MFYD_3396_2923_AREA INTEGRAL,MFYD_3344_2976_AREA INTEGRAL,MFYD_3492_3040_AREA INTEGRAL,MFYD_2058_2154_AREA INTEGRAL,MFYD_2207_2870_AREA INTEGRAL,MFYD_2260_2870_AREA INTEGRAL,MFYD_2313_2923_AREA INTEGRAL,MFYD_2435_3678_AREA INTEGRAL,MFYD_2488_1836_AREA INTEGRAL,MFYD_2541_1899_AREA INTEGRAL,MFYD_1609_1836_AREA INTEGRAL,MFYD_1662_1899_AREA INTEGRAL,MFYD_1275_1179_AREA INTEGRAL,MFYD_1328_0676_AREA INTEGRAL,MFYD_1381_0676_AREA INTEGRAL,MFYD_1434_0729_AREA INTEGRAL,MFYD_1556_3774_AREA INTEGRAL,MFYD_0080_0549_AREA INTEGRAL,MFYD_0676_0193_AREA INTEGRAL,MFYD_0729_0241_AREA INTEGRAL,MFYD_0782_0294_AREA INTEGRAL,MFYD_0342_0856_AREA INTEGRAL,MFYD_0909_1609_AREA INTEGRAL,MFYD_0967_1662_AREA INTEGRAL,MFYD_1662_1020_AREA INTEGRAL,MFYD_3093_2488_AREA INTEGRAL,MFYD_3151_2541_AREA INTEGRAL,MFYD_3204_2541_AREA INTEGRAL,MFYD_2753_2058_AREA INTEGRAL,MFYD_2806_3540_AREA INTEGRAL,MFYD_2976_2366_AREA INTEGRAL,MFYD_3040_3678_AREA INTEGRAL,MFYD_2058_1179_AREA INTEGRAL,MFYD_3540_3609_AREA INTEGRAL,MFYD_0549_1179_AREA INTEGRAL,MFYD_0602_3609_AREA INTEGRAL,MFYD_2366_1487_AREA INTEGRAL,MFYD_3678_3774_AREA INTEGRAL,MFYD_1487_0782_AREA INTEGRAL,MFYD_3774_0856_AREA INTEGRAL,MFYD_1947_2000_AREA INTEGRAL,MFYD_2000_2058_AREA INTEGRAL,MFYD_2058_3540_AREA INTEGRAL,MFYD_1068_1121_AREA INTEGRAL,MFYD_1121_1179_AREA INTEGRAL,MFYD_1179_3609_AREA INTEGRAL,MFYD_2753_2806_AREA INTEGRAL,MFYD_2806_2870_AREA INTEGRAL,MFYD_2870_2923_AREA INTEGRAL,MFYD_2923_2976_AREA INTEGRAL,MFYD_2976_3040_AREA INTEGRAL,MFYD_2366_3678_AREA INTEGRAL,MFYD_1487_3774_AREA INTEGRAL,MFYD_0549_0602_AREA INTEGRAL,MFYD_0602_0676_AREA INTEGRAL,MFYD_0676_0729_AREA INTEGRAL,MFYD_0729_0782_AREA INTEGRAL,MFYD_0782_0856_AREA INTEGRAL,MFYD_3678_2488_AREA INTEGRAL,MFYD_2488_2541_AREA INTEGRAL,MFYD_3774_1609_AREA INTEGRAL,MFYD_1609_1662_AREA INTEGRAL
46.073591,0,0,0,0,0,0,0,0,0,0,0,0,1.5336E-06,1.49705E-06,0,0,0,0,-1.25525E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18147E-06,-5.70744E-06,0,0,0,0,0,0,0,0,0,0,0,0,-2.82314E-06,0,0,0,-1.69642E-05,-4.309E-05,4.11792E-05,2.00431E-05,0,0,0,0,0,0,0,0,0,0,0,0
47.042231,0,0,0,0,0,0,0,0,0,0,0,0,1.72238E-06,1.50727E-06,0,0,0,-1.22429E-06,-1.73609E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65301E-06,-6.06583E-06,-1.36507E-06,0,0,0,0,0,0,0,0,0,0,0,-3.25333E-06,0,0,0,-1.91821E-05,-4.77103E-05,4.48386E-05,2.14873E-05,0,0,0,0,0,0,0,0,0,0,0,0
48.048623,0,0,0,0,0,0,0,0,0,0,0,0,2.04753E-06,1.57613E-06,0,0,0,-1.11978E-06,-1.34132E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21423E-06,-6.48114E-06,-1.80124E-06,0,0,0,0,0,0,0,0,0,0,0,-3.55325E-06,0,0,0,-2.09785E-05,-4.66151E-05,4.49247E-05,2.39718E-05,0,0,0,0,0,0,0,0,0,0,0,0
49.000075,0,0,0,0,0,0,0,0,0,0,0,0,2.40579E-06,1.70007E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.80471E-06,-6.89034E-06,-2.24255E-06,0,0,0,0,0,0,0,0,0,0,0,-3.79383E-06,0,0,0,-2.19965E-05,-5.22059E-05,4.62938E-05,2.61041E-05,1.45318E-06,0,0,0,0,0,0,0,0,0,0,0
50.075888,0,0,0,0,0,0,0,0,0,0,0,0,2.36642E-06,1.73644E-06,0,0,0,-1.33916E-06,-1.02237E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47258E-06,-7.54223E-06,-2.70326E-06,0,0,0,0,0,0,0,0,0,0,0,-4.16937E-06,0,0,0,-2.33132E-05,-5.09293E-05,5.6667E-05,2.66153E-05,4.1939E-06,0,0,0,0,0,0,0,0,0,0,0
51.026189,0,0,0,0,0,0,0,0,0,0,0,0,2.06316E-06,1.66219E-06,0,0,0,-1.30468E-06,-2.35779E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.22312E-06,-8.30587E-06,-3.16896E-06,0,0,0,0,0,0,0,0,0,0,0,-4.63281E-06,0,0,0,-2.54486E-05,-4.69131E-05,5.68969E-05,2.72775E-05,7.9249E-06,0,0,0,0,0,0,0,0,0,0,0
52.012351,0,0,0,0,0,0,0,0,0,0,0,0,2.17717E-06,1.71151E-06,0,0,0,0,-2.00846E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.88517E-06,-8.96212E-06,-3.71947E-06,0,0,0,0,0,0,0,0,0,0,0,-4.77062E-06,0,0,0,-2.69319E-05,-5.4042E-05,5.36187E-05,2.93208E-05,1.1374E-05,0,0,0,0,0,0,0,0,0,0,0
53.082143,0,0,0,0,0,0,0,0,0,0,0,0,2.73568E-06,1.8375E-06,0,0,0,-1.04076E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.48062E-06,-9.76613E-06,-4.49259E-06,0,0,0,0,0,0,0,0,0,0,0,-4.90786E-06,0,0,0,-2.85419E-05,-6.06042E-05,6.05673E-05,3.2268E-05,1.47312E-05,1.53613E-06,0,0,0,0,0,0,0,0,0,0
54.088635,0,0,0,0,0,0,0,0,0,0,0,0,2.99819E-06,1.90618E-06,0,0,0,-1.45427E-06,-1.03286E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.16645E-06,-1.0563E-05,-5.13686E-06,-1.17037E-06,0,0,0,0,0,0,0,0,0,0,-5.46405E-06,0,0,0,-3.16225E-05,-6.47429E-05,6.44063E-05,3.56609E-05,1.70368E-05,2.03377E-06,0,0,0,0,0,0,0,0,0,0
55.059811,0,0,0,0,0,0,0,0,0,0,0,0,2.86622E-06,1.89214E-06,0,0,0,0,-2.42176E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.82231E-06,-1.12017E-05,-5.53573E-06,-1.93632E-06,0,0,0,0,0,0,0,0,0,0,-5.79694E-06,0,0,0,-3.48234E-05,-6.82826E-05,6.46794E-05,4.00646E-05,1.72779E-05,2.40526E-06,0,0,0,0,0,0,0,0,0,0
56.030987,0,0,0,0,0,0,0,0,0,0,0,0,2.78225E-06,1.86176E-06,0,0,0,0,-2.49993E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.41015E-06,-1.17102E-05,-6.00746E-06,-2.55715E-06,0,0,0,0,0,0,0,0,0,-1.15391E-06,-6.13119E-06,0,0,0,-3.75253E-05,-6.98109E-05,6.27043E-05,4.37441E-05,1.729E-05,2.94982E-06,0,0,0,0,0,0,0,0,0,0
